id,churn_probability
12780,0
12781,0
12783,0
12784,0
12785,0
12787,0
12788,0
12789,0
12790,0
12791,0
12792,0
12793,0
12794,0
12795,0
12796,0
12797,0
12798,0
12801,0
12803,0
12805,0
12806,0
12807,0
12810,0
12814,0
12818,0
12820,0
12821,0
12823,0
12824,0
12825,0
12826,0
12827,0
12829,0
12830,0
12831,0
12834,0
12835,0
12836,0
12839,0
12840,0
12842,0
12845,0
12850,0
12855,0
12864,0
12865,0
12867,0
12868,0
12870,0
12871,0
12877,0
12878,0
12879,0
12881,0
12882,0
12883,0
12884,0
12888,0
12890,0
12892,0
12893,0
12894,0
12895,0
12897,0
12901,0
12903,0
12904,0
12905,0
12906,0
12907,0
12908,0
12910,0
12914,0
12915,0
12917,0
12924,0
12926,0
12927,0
12930,0
12932,0
12936,0
12937,0
12942,0
12944,0
12945,0
12948,0
12949,0
12954,0
12956,0
12959,0
12963,0
12964,0
12967,0
12969,0
12976,0
12981,0
12984,0
12986,0
12987,0
12990,0
12991,0
12992,0
12994,0
13000,0
13001,0
13003,0
13006,0
13010,0
13011,0
13012,0
13013,0
13016,0
13017,0
13020,0
13021,0
13022,0
13023,0
13024,0
13027,0
13029,0
13030,0
13031,0
13033,0
13034,0
13035,0
13037,0
13038,0
13039,0
13040,0
13043,0
13047,0
13049,0
13051,0
13053,0
13054,0
13055,0
13058,0
13061,0
13062,0
13065,0
13066,0
13067,0
13068,0
13071,0
13072,0
13073,0
13074,0
13077,0
13078,0
13079,0
13080,0
13081,0
13083,0
13086,0
13088,0
13089,0
13093,0
13094,0
13096,0
13100,0
13101,0
13102,0
13108,0
13110,0
13111,0
13112,0
13113,0
13115,0
13116,0
13117,0
13118,0
13119,0
13120,0
13123,0
13126,0
13127,0
13130,0
13137,0
13138,0
13139,0
13140,0
13141,0
13143,0
13146,0
13147,0
13148,0
13150,0
13151,0
13153,0
13154,0
13155,0
13157,0
13158,0
13160,0
13162,0
13165,0
13166,0
13167,0
13168,0
13171,0
13179,0
13181,0
13182,0
13184,0
13187,0
13188,0
13189,0
13194,0
13196,0
13198,0
13199,0
13201,0
13203,0
13205,0
13208,0
13214,0
13217,0
13218,0
13219,0
13222,0
13223,0
13225,0
13226,0
13228,0
13229,0
13231,0
13232,0
13235,0
13237,0
13241,0
13244,0
13247,0
13248,0
13250,0
13252,0
13254,0
13255,0
13256,0
13260,0
13262,0
13264,0
13265,0
13266,0
13267,0
13268,0
13269,0
13274,0
13277,0
13280,0
13281,0
13284,0
13289,0
13292,0
13294,0
13297,0
13299,0
13300,0
13301,0
13306,0
13308,0
13309,0
13314,0
13317,0
13318,0
13319,0
13322,0
13323,0
13325,0
13328,0
13331,0
13332,0
13335,0
13337,0
13338,0
13339,0
13340,0
13341,0
13344,0
13345,0
13347,0
13348,0
13349,0
13351,0
13352,0
13356,0
13357,0
13360,0
13361,0
13362,0
13366,0
13369,0
13370,0
13372,0
13373,0
13378,0
13380,0
13383,0
13386,0
13391,0
13392,0
13393,0
13394,0
13396,0
13398,0
13404,0
13405,0
13406,0
13407,0
13408,0
13409,0
13410,0
13411,0
13413,0
13414,0
13415,0
13416,0
13417,0
13419,0
13420,0
13421,0
13422,0
13423,0
13430,0
13431,0
13433,0
13434,0
13435,0
13438,0
13440,0
13442,0
13443,0
13445,0
13451,0
13453,0
13456,0
13457,0
13458,0
13462,0
13463,0
13465,0
13466,0
13467,0
13468,0
13471,0
13474,0
13484,0
13488,0
13490,0
13491,0
13492,0
13496,0
13499,0
13500,0
13502,0
13505,0
13507,0
13508,0
13511,0
13512,0
13514,0
13515,0
13517,0
13520,0
13521,0
13523,0
13524,0
13525,0
13526,0
13527,0
13529,0
13533,0
13534,0
13536,0
13539,0
13542,0
13544,0
13545,0
13547,0
13548,0
13550,0
13554,0
13555,0
13558,0
13561,0
13562,0
13566,0
13570,0
13571,0
13572,0
13575,0
13582,0
13583,0
13586,0
13591,0
13595,0
13599,0
13603,0
13604,0
13605,0
13606,0
13607,0
13608,0
13609,0
13611,0
13613,0
13614,0
13615,0
13616,0
13617,0
13621,0
13622,0
13625,0
13626,0
13631,0
13634,0
13636,0
13640,0
13642,0
13643,0
13646,0
13648,0
13650,0
13655,0
13657,0
13659,0
13660,0
13662,0
13664,0
13666,0
13667,0
13668,0
13673,0
13674,0
13676,0
13678,0
13679,0
13680,0
13682,0
13683,0
13685,0
13687,0
13688,0
13689,0
13693,0
13695,0
13697,0
13699,0
13701,0
13702,0
13703,0
13705,0
13707,0
13711,0
13714,0
13715,0
13717,0
13718,0
13719,0
13720,0
13723,0
13724,0
13725,0
13726,0
13728,0
13730,0
13733,0
13735,0
13737,0
13739,0
13745,0
13746,0
13747,0
13749,0
13750,0
13751,0
13752,0
13754,0
13755,0
13756,0
13762,0
13764,0
13766,0
13767,0
13771,0
13773,0
13774,0
13776,0
13778,0
13779,0
13781,0
13782,0
13783,0
13786,0
13789,0
13790,0
13791,0
13792,0
13793,0
13794,0
13795,0
13796,0
13797,0
13798,0
13799,0
13800,0
13804,0
13805,0
13806,0
13808,0
13809,0
13810,0
13813,0
13815,0
13816,0
13817,0
13818,0
13819,0
13820,0
13821,0
13822,0
13825,0
13826,0
13827,0
13830,0
13831,0
13834,0
13836,0
13837,0
13839,0
13840,0
13842,0
13847,0
13848,0
13849,0
13852,0
13853,0
13854,0
13855,0
13857,0
13858,0
13859,0
13860,0
13864,0
13865,0
13866,0
13867,0
13870,0
13871,0
13875,0
13877,0
13878,0
13879,0
13880,0
13882,0
13883,0
13884,0
13885,0
13886,0
13887,0
13888,0
13894,0
13895,0
13896,0
13897,0
13900,0
13904,0
13905,0
13908,0
13910,0
13912,0
13915,0
13916,0
13918,0
13921,0
13922,0
13925,0
13926,0
13927,0
13928,0
13929,0
13930,0
13931,0
13933,0
13934,0
13935,0
13937,0
13938,0
13939,0
13940,0
13941,0
13942,0
13946,0
13948,0
13954,0
13955,0
13956,0
13957,0
13961,0
13964,0
13966,0
13969,0
13970,0
13972,0
13974,0
13975,0
13984,0
13985,0
13988,0
13989,0
13990,0
13993,0
13996,0
13999,0
14000,0
14001,0
14002,0
14006,0
14008,0
14009,0
14013,0
14014,0
14017,0
14018,0
14019,0
14021,0
14025,0
14026,0
14027,0
14028,0
14029,0
14031,0
14032,0
14033,0
14034,0
14036,0
14038,0
14039,0
14040,0
14041,0
14044,0
14045,0
14047,0
14048,0
14050,0
14051,0
14054,0
14055,0
14057,0
14058,0
14059,0
14061,0
14062,0
14063,0
14064,0
14066,0
14068,0
14074,0
14076,0
14077,0
14080,0
14082,0
14083,0
14084,0
14086,0
14089,0
14094,0
14095,0
14097,0
14099,0
14101,0
14102,0
14103,0
14104,0
14109,0
14112,0
14113,0
14115,0
14119,0
14120,0
14122,0
14123,0
14126,0
14127,0
14129,0
14130,0
14136,0
14137,0
14139,0
14140,0
14142,0
14143,0
14148,0
14150,0
14151,0
14152,0
14153,0
14154,0
14155,0
14157,0
14161,0
14165,0
14166,0
14167,0
14168,0
14169,0
14170,0
14171,0
14172,0
14173,0
14178,0
14184,0
14186,0
14187,0
14188,0
14189,0
14192,0
14193,0
14194,0
14199,0
14200,0
14202,0
14203,0
14205,0
14206,0
14210,0
14212,0
14214,0
14215,0
14219,0
14222,0
14223,0
14224,0
14225,0
14226,0
14227,0
14229,0
14232,0
14233,0
14237,0
14238,0
14239,0
14240,0
14242,0
14243,0
14244,0
14245,0
14246,0
14247,0
14250,0
14251,0
14254,0
14255,0
14260,0
14261,0
14263,0
14266,0
14269,0
14270,0
14271,0
14272,0
14273,0
14281,0
14283,0
14284,0
14286,0
14287,0
14288,0
14289,0
14290,0
14293,0
14294,0
14296,0
14298,0
14299,0
14300,0
14303,0
14307,0
14309,0
14311,0
14313,0
14314,0
14316,0
14317,0
14318,0
14321,0
14322,0
14324,0
14326,0
14329,0
14331,0
14333,0
14335,0
14336,0
14339,0
14343,0
14346,0
14348,0
14349,0
14352,0
14353,0
14359,0
14360,0
14361,0
14362,0
14363,0
14364,0
14370,0
14371,0
14377,0
14378,0
14379,0
14381,0
14383,0
14385,0
14387,0
14388,0
14389,0
14391,0
14393,0
14394,0
14398,0
14403,0
14405,0
14407,0
14408,0
14409,0
14412,0
14413,0
14414,0
14415,0
14418,0
14420,0
14422,0
14423,0
14424,0
14425,0
14426,0
14428,0
14430,0
14432,0
14437,0
14439,0
14440,0
14443,0
14447,0
14452,0
14455,0
14456,0
14458,0
14459,0
14460,0
14462,0
14463,0
14464,0
14465,0
14467,0
14468,0
14472,0
14473,0
14475,0
14476,0
14477,0
14478,0
14479,0
14481,0
14482,0
14484,0
14486,0
14488,0
14491,0
14494,0
14495,0
14497,0
14498,0
14499,0
14500,0
14501,0
14502,0
14503,0
14506,0
14507,0
14509,0
14511,0
14512,0
14516,0
14521,0
14524,0
14527,0
14528,0
14529,0
14530,0
14532,0
14533,0
14534,0
14536,0
14537,0
14538,0
14540,0
14542,0
14547,0
14557,0
14558,0
14559,0
14560,0
14561,0
14562,0
14563,0
14564,0
14565,0
14567,0
14568,0
14569,0
14572,0
14573,0
14574,0
14576,0
14581,0
14582,0
14584,0
14587,0
14588,0
14589,0
14590,0
14592,0
14594,0
14598,0
14599,0
14600,0
14601,0
14602,0
14605,0
14607,0
14609,0
14610,0
14611,0
14613,0
14615,0
14617,0
14618,0
14621,0
14622,0
14623,0
14624,0
14627,0
14628,0
14629,0
14630,0
14632,0
14635,0
14637,0
14639,0
14640,0
14642,0
14644,0
14647,0
14649,0
14650,0
14653,0
14654,0
14656,0
14658,0
14659,0
14660,0
14662,0
14665,0
14667,0
14669,0
14670,0
14672,0
14674,0
14676,0
14677,0
14680,0
14681,0
14684,0
14685,0
14691,0
14692,0
14693,0
14694,0
14695,0
14696,0
14697,0
14699,0
14700,0
14701,0
14702,0
14703,0
14705,0
14708,0
14709,0
14711,0
14712,0
14715,0
14716,0
14717,0
14718,0
14721,0
14723,0
14727,0
14728,0
14729,0
14730,0
14734,0
14738,0
14739,0
14740,0
14743,0
14744,0
14748,0
14749,0
14751,0
14752,0
14754,0
14756,0
14757,0
14758,0
14760,0
14761,0
14763,0
14764,0
14769,0
14773,0
14774,0
14775,0
14777,0
14782,0
14784,0
14785,0
14789,0
14791,0
14796,0
14801,0
14803,0
14806,0
14807,0
14811,0
14815,0
14816,0
14819,0
14824,0
14827,0
14830,0
14832,0
14834,0
14835,0
14836,0
14837,0
14840,0
14843,0
14844,0
14846,0
14847,0
14848,0
14851,0
14853,0
14855,0
14857,0
14864,0
14867,0
14868,0
14871,0
14876,0
14877,0
14880,0
14883,0
14886,0
14887,0
14888,0
14889,0
14891,0
14896,0
14901,0
14903,0
14905,0
14906,0
14908,0
14909,0
14910,0
14911,0
14912,0
14913,0
14917,0
14919,0
14920,0
14922,0
14923,0
14924,0
14929,0
14931,0
14932,0
14934,0
14935,0
14937,0
14940,0
14944,0
14946,0
14947,0
14948,0
14951,0
14953,0
14956,0
14957,0
14959,0
14960,0
14961,0
14962,0
14963,0
14965,0
14968,0
14970,0
14971,0
14973,0
14975,0
14977,0
14978,0
14979,0
14982,0
14984,0
14986,0
14990,0
14991,0
14992,0
14994,0
14996,0
14998,0
15000,0
15001,0
15002,0
15003,0
15004,0
15008,0
15009,0
15014,0
15015,0
15020,0
15024,0
15026,0
15027,0
15028,0
15029,0
15033,0
15036,0
15039,0
15041,0
15042,0
15043,0
15044,0
15045,0
15047,0
15048,0
15049,0
15050,0
15051,0
15053,0
15057,0
15059,0
15062,0
15063,0
15064,0
15065,0
15066,0
15069,0
15072,0
15073,0
15074,0
15076,0
15077,0
15078,0
15079,0
15084,0
15085,0
15087,0
15091,0
15093,0
15094,0
15096,0
15099,0
15102,0
15104,0
15105,0
15107,0
15108,0
15109,0
15116,0
15117,0
15118,0
15120,0
15121,0
15122,0
15125,0
15127,0
15129,0
15131,0
15133,0
15134,0
15138,0
15143,0
15144,0
15145,0
15146,0
15147,0
15150,0
15151,0
15152,0
15155,0
15160,0
15161,0
15163,0
15166,0
15167,0
15169,0
15171,0
15173,0
15174,0
15175,0
15176,0
15180,0
15182,0
15183,0
15184,0
15185,0
15187,0
15193,0
15195,0
15197,0
15198,0
15199,0
15201,0
15205,0
15207,0
15208,0
15209,0
15210,0
15211,0
15215,0
15216,0
15220,0
15221,0
15222,0
15223,0
15226,0
15228,0
15229,0
15233,0
15236,0
15238,0
15239,0
15240,0
15241,0
15242,0
15247,0
15248,0
15249,0
15250,0
15251,0
15254,0
15255,0
15258,0
15261,0
15262,0
15264,0
15267,0
15269,0
15270,0
15272,0
15273,0
15274,0
15278,0
15279,0
15280,0
15284,0
15286,0
15287,0
15288,0
15289,0
15290,0
15291,0
15293,0
15295,0
15296,0
15297,0
15298,0
15299,0
15304,0
15305,0
15306,0
15307,0
15308,0
15310,0
15313,0
15316,0
15317,0
15319,0
15324,0
15325,0
15329,0
15332,0
15339,0
15341,0
15342,0
15343,0
15344,0
15346,0
15351,0
15352,0
15353,0
15357,0
15359,0
15360,0
15362,0
15368,0
15369,0
15373,0
15374,0
15377,0
15378,0
15379,0
15381,0
15387,0
15389,0
15390,0
15391,0
15393,0
15394,0
15395,0
15398,0
15399,0
15400,0
15402,0
15409,0
15410,0
15411,0
15412,0
15413,0
15416,0
15425,0
15428,0
15430,0
15431,0
15438,0
15441,0
15445,0
15446,0
15448,0
15452,0
15453,0
15462,0
15463,0
15464,0
15465,0
15467,0
15469,0
15472,0
15475,0
15476,0
15483,0
15485,0
15486,0
15487,0
15488,0
15490,0
15494,0
15495,0
15496,0
15498,0
15502,0
15503,0
15505,0
15506,0
15508,0
15512,0
15513,0
15514,0
15517,0
15518,0
15520,0
15522,0
15524,0
15525,0
15528,0
15530,0
15534,0
15535,0
15536,0
15538,0
15540,0
15544,0
15546,0
15548,0
15549,0
15550,0
15554,0
15557,0
15560,0
15562,0
15563,0
15565,0
15566,0
15568,0
15569,0
15571,0
15574,0
15575,0
15578,0
15579,0
15580,0
15581,0
15582,0
15583,0
15586,0
15589,0
15590,0
15591,0
15593,0
15596,0
15598,0
15599,0
15600,0
15601,0
15602,0
15603,0
15604,0
15605,0
15606,0
15607,0
15610,0
15612,0
15615,0
15616,0
15618,0
15619,0
15621,0
15622,0
15623,0
15624,0
15628,0
15631,0
15637,0
15638,0
15640,0
15642,0
15644,0
15647,0
15648,0
15650,0
15653,0
15656,0
15662,0
15666,0
15668,0
15673,0
15675,0
15677,0
15678,0
15679,0
15682,0
15683,0
15686,0
15688,0
15689,0
15690,0
15692,0
15694,0
15695,0
15697,0
15699,0
15702,0
15705,0
15706,0
15708,0
15709,0
15710,0
15711,0
15712,0
15714,0
15715,0
15717,0
15718,0
15720,0
15724,0
15732,0
15735,0
15736,0
15737,0
15740,0
15741,0
15743,0
15746,0
15747,0
15750,0
15751,0
15752,0
15754,0
15755,0
15758,0
15759,0
15760,0
15761,0
15762,0
15764,0
15766,0
15767,0
15771,0
15772,0
15776,0
15777,0
15779,0
15781,0
15785,0
15786,0
15787,0
15788,0
15789,0
15790,0
15792,0
15793,0
15794,0
15795,0
15796,0
15798,0
15799,0
15802,0
15803,0
15806,0
15811,0
15812,0
15813,0
15816,0
15817,0
15819,0
15820,0
15823,0
15824,0
15829,0
15834,0
15835,0
15837,0
15838,0
15841,0
15842,0
15843,0
15844,0
15847,0
15850,0
15851,0
15856,0
15859,0
15860,0
15865,0
15866,0
15867,0
15869,0
15873,0
15875,0
15878,0
15879,0
15880,0
15883,0
15884,0
15885,0
15886,0
15887,0
15890,0
15892,0
15895,0
15896,0
15898,0
15899,0
15900,0
15902,0
15906,0
15908,0
15911,0
15912,0
15915,0
15917,0
15918,0
15919,0
15922,0
15926,0
15929,0
15932,0
15933,0
15934,0
15936,0
15940,0
15941,0
15942,0
15943,0
15944,0
15946,0
15947,0
15948,0
15950,0
15951,0
15953,0
15955,0
15956,0
15957,0
15961,0
15962,0
15965,0
15966,0
15967,0
15970,0
15973,0
15975,0
15976,0
15977,0
15979,0
15980,0
15981,0
15982,0
15983,0
15985,0
15986,0
15988,0
15989,0
15993,0
15995,0
15996,0
15998,0
15999,0
16000,0
16003,0
16004,0
16005,0
16007,0
16009,0
16010,0
16011,0
16013,0
16014,0
16016,0
16020,0
16024,0
16025,0
16026,0
16027,0
16028,0
16031,0
16033,0
16034,0
16036,0
16037,0
16038,0
16041,0
16042,0
16044,0
16046,0
16049,0
16057,0
16063,0
16067,0
16068,0
16069,0
16070,0
16071,0
16072,0
16075,0
16077,0
16082,0
16084,0
16085,0
16086,0
16088,0
16089,0
16090,0
16095,0
16098,0
16100,0
16101,0
16105,0
16108,0
16112,0
16113,0
16115,0
16116,0
16122,0
16123,0
16124,0
16126,0
16128,0
16130,0
16134,0
16136,0
16140,0
16143,0
16145,0
16146,0
16147,0
16149,0
16153,0
16154,0
16155,0
16157,0
16162,0
16163,0
16164,0
16165,0
16168,0
16169,0
16170,0
16175,0
16176,0
16177,0
16178,0
16182,0
16187,0
16189,0
16190,0
16191,0
16192,0
16195,0
16196,0
16198,0
16200,0
16203,0
16204,0
16206,0
16208,0
16209,0
16210,0
16212,0
16213,0
16214,0
16215,0
16224,0
16225,0
16226,0
16227,0
16232,0
16233,0
16234,0
16235,0
16237,0
16238,0
16240,0
16241,0
16242,0
16245,0
16247,0
16249,0
16250,0
16252,0
16253,0
16254,0
16256,0
16258,0
16260,0
16262,0
16264,0
16266,0
16267,0
16270,0
16273,0
16274,0
16277,0
16278,0
16280,0
16281,0
16282,0
16284,0
16285,0
16287,0
16290,0
16291,0
16292,0
16293,0
16294,0
16295,0
16297,0
16304,0
16305,0
16306,0
16307,0
16308,0
16310,0
16312,0
16315,0
16319,0
16321,0
16322,0
16323,0
16324,0
16325,0
16328,0
16329,0
16331,0
16332,0
16334,0
16335,0
16336,0
16337,0
16340,0
16345,0
16348,0
16350,0
16351,0
16352,0
16354,0
16355,0
16356,0
16357,0
16359,0
16360,0
16365,0
16367,0
16368,0
16371,0
16372,0
16373,0
16376,0
16378,0
16379,0
16382,0
16387,0
16388,0
16389,0
16390,0
16391,0
16392,0
16393,0
16395,0
16397,0
16400,0
16401,0
16403,0
16404,0
16406,0
16407,0
16409,0
16411,0
16413,0
16414,0
16417,0
16418,0
16419,0
16420,0
16423,0
16424,0
16433,0
16436,0
16438,0
16439,0
16440,0
16441,0
16443,0
16444,0
16445,0
16446,0
16449,0
16450,0
16451,0
16453,0
16455,0
16456,0
16458,0
16459,0
16460,0
16461,0
16464,0
16466,0
16468,0
16469,0
16471,0
16472,0
16473,0
16477,0
16478,0
16482,0
16485,0
16487,0
16489,0
16490,0
16491,0
16492,0
16493,0
16496,0
16500,0
16502,0
16505,0
16509,0
16513,0
16514,0
16519,0
16520,0
16524,0
16526,0
16528,0
16529,0
16535,0
16536,0
16538,0
16539,0
16540,0
16544,0
16546,0
16549,0
16552,0
16553,0
16555,0
16557,0
16561,0
16566,0
16571,0
16573,0
16578,0
16579,0
16581,0
16585,0
16586,0
16588,0
16591,0
16593,0
16594,0
16595,0
16596,0
16597,0
16603,0
16604,0
16605,0
16607,0
16610,0
16615,0
16617,0
16618,0
16622,0
16626,0
16632,0
16633,0
16639,0
16640,0
16642,0
16643,0
16645,0
16646,0
16647,0
16650,0
16654,0
16655,0
16659,0
16660,0
16661,0
16662,0
16663,0
16664,0
16665,0
16666,0
16669,0
16670,0
16672,0
16673,0
16676,0
16680,0
16683,0
16684,0
16686,0
16687,0
16688,0
16689,0
16691,0
16694,0
16695,0
16696,0
16697,0
16698,0
16701,0
16704,0
16707,0
16708,0
16709,0
16710,0
16712,0
16716,0
16720,0
16721,0
16724,0
16726,0
16729,0
16732,0
16733,0
16734,0
16736,0
16739,0
16741,0
16742,0
16744,0
16745,0
16747,0
16748,0
16750,0
16751,0
16752,0
16753,0
16755,0
16760,0
16762,0
16764,0
16765,0
16766,0
16767,0
16768,0
16769,0
16772,0
16773,0
16775,0
16776,0
16778,0
16781,0
16782,0
16783,0
16784,0
16785,0
16786,0
16787,0
16788,0
16789,0
16791,0
16792,0
16793,0
16794,0
16796,0
16797,0
16798,0
16800,0
16801,0
16803,0
16804,0
16805,0
16806,0
16807,0
16809,0
16810,0
16812,0
16816,0
16818,0
16819,0
16823,0
16824,0
16826,0
16829,0
16830,0
16833,0
16834,0
16837,0
16838,0
16840,0
16841,0
16847,0
16849,0
16851,0
16854,0
16855,0
16856,0
16858,0
16860,0
16861,0
16862,0
16864,0
16866,0
16867,0
16868,0
16870,0
16871,0
16872,0
16873,0
16875,0
16876,0
16877,0
16879,0
16881,0
16882,0
16883,0
16884,0
16892,0
16893,0
16894,0
16895,0
16896,0
16899,0
16901,0
16902,0
16906,0
16907,0
16908,0
16909,0
16912,0
16913,0
16917,0
16920,0
16923,0
16925,0
16928,0
16930,0
16931,0
16933,0
16938,0
16939,0
16940,0
16941,0
16945,0
16949,0
16950,0
16954,0
16955,0
16959,0
16960,0
16962,0
16963,0
16965,0
16966,0
16970,0
16972,0
16973,0
16975,0
16976,0
16979,0
16980,0
16982,0
16984,0
16987,0
16988,0
16990,0
16999,0
17001,0
17004,0
17005,0
17009,0
17011,0
17012,0
17014,0
17017,0
17018,0
17021,0
17025,0
17026,0
17027,0
17029,0
17030,0
17032,0
17033,0
17037,0
17038,0
17041,0
17043,0
17044,0
17045,0
17046,0
17047,0
17048,0
17050,0
17052,0
17053,0
17056,0
17057,0
17058,0
17059,0
17060,0
17061,0
17062,0
17065,0
17069,0
17072,0
17073,0
17075,0
17078,0
17080,0
17082,0
17085,0
17086,0
17087,0
17088,0
17091,0
17092,0
17095,0
17098,0
17099,0
17100,0
17102,0
17104,0
17106,0
17109,0
17111,0
17112,0
17115,0
17116,0
17117,0
17120,0
17122,0
17124,0
17125,0
17126,0
17127,0
17128,0
17131,0
17139,0
17141,0
17143,0
17145,0
17146,0
17147,0
17149,0
17151,0
17152,0
17153,0
17154,0
17155,0
17156,0
17157,0
17159,0
17164,0
17165,0
17167,0
17168,0
17172,0
17175,0
17178,0
17181,0
17184,0
17188,0
17189,0
17191,0
17192,0
17193,0
17194,0
17201,0
17204,0
17208,0
17211,0
17213,0
17218,0
17220,0
17221,0
17227,0
17232,0
17233,0
17234,0
17235,0
17238,0
17239,0
17242,0
17243,0
17248,0
17249,0
17250,0
17251,0
17255,0
17256,0
17257,0
17258,0
17261,0
17262,0
17263,0
17266,0
17270,0
17272,0
17273,0
17277,0
17279,0
17280,0
17281,0
17283,0
17287,0
17288,0
17290,0
17291,0
17292,0
17294,0
17295,0
17298,0
17300,0
17301,0
17303,0
17307,0
17308,0
17309,0
17310,0
17319,0
17321,0
17324,0
17327,0
17331,0
17332,0
17335,0
17339,0
17340,0
17341,0
17342,0
17343,0
17346,0
17348,0
17351,0
17353,0
17354,0
17355,0
17356,0
17360,0
17361,0
17363,0
17365,0
17366,0
17369,0
17370,0
17376,0
17377,0
17381,0
17382,0
17384,0
17387,0
17388,0
17389,0
17391,0
17393,0
17399,0
17400,0
17404,0
17405,0
17409,0
17410,0
17412,0
17413,0
17415,0
17416,0
17423,0
17425,0
17426,0
17429,0
17431,0
17433,0
17434,0
17435,0
17437,0
17438,0
17440,0
17441,0
17442,0
17445,0
17447,0
17452,0
17455,0
17456,0
17459,0
17461,0
17462,0
17463,0
17465,0
17466,0
17467,0
17468,0
17469,0
17471,0
17478,0
17481,0
17484,0
17488,0
17490,0
17493,0
17494,0
17496,0
17498,0
17499,0
17500,0
17501,0
17506,0
17507,0
17509,0
17510,0
17511,0
17513,0
17514,0
17517,0
17521,0
17522,0
17523,0
17524,0
17525,0
17527,0
17529,0
17532,0
17534,0
17536,0
17537,0
17538,0
17542,0
17547,0
17548,0
17550,0
17551,0
17552,0
17553,0
17554,0
17555,0
17557,0
17560,0
17561,0
17565,0
17566,0
17574,0
17575,0
17579,0
17580,0
17581,0
17582,0
17584,0
17585,0
17587,0
17589,0
17591,0
17592,0
17593,0
17594,0
17595,0
17598,0
17599,0
17601,0
17606,0
17607,0
17608,0
17609,0
17610,0
17611,0
17612,0
17618,0
17619,0
17620,0
17621,0
17622,0
17623,0
17624,0
17628,0
17629,0
17631,0
17634,0
17635,0
17636,0
17637,0
17638,0
17642,0
17645,0
17647,0
17648,0
17650,0
17653,0
17654,0
17655,0
17659,0
17660,0
17662,0
17663,0
17665,0
17666,0
17668,0
17669,0
17675,0
17676,0
17677,0
17678,0
17684,0
17685,0
17690,0
17691,0
17693,0
17694,0
17696,0
17698,0
17699,0
17700,0
17701,0
17707,0
17708,0
17716,0
17721,0
17722,0
17727,0
17728,0
17729,0
17730,0
17735,0
17738,0
17739,0
17741,0
17742,0
17743,0
17746,0
17750,0
17754,0
17755,0
17757,0
17758,0
17760,0
17763,0
17767,0
17769,0
17771,0
17772,0
17773,0
17779,0
17780,0
17784,0
17787,0
17793,0
17794,0
17797,0
17798,0
17799,0
17803,0
17804,0
17805,0
17806,0
17810,0
17813,0
17816,0
17817,0
17822,0
17823,0
17824,0
17825,0
17826,0
17828,0
17829,0
17831,0
17832,0
17834,0
17835,0
17837,0
17838,0
17842,0
17844,0
17845,0
17846,0
17851,0
17852,0
17853,0
17856,0
17857,0
17858,0
17860,0
17862,0
17863,0
17865,0
17866,0
17867,0
17869,0
17871,0
17872,0
17873,0
17874,0
17878,0
17879,0
17881,0
17884,0
17885,0
17886,0
17891,0
17896,0
17897,0
17899,0
17900,0
17905,0
17907,0
17908,0
17909,0
17911,0
17912,0
17913,0
17914,0
17916,0
17918,0
17923,0
17924,0
17925,0
17926,0
17928,0
17930,0
17932,0
17934,0
17936,0
17937,0
17938,0
17939,0
17941,0
17943,0
17944,0
17945,0
17946,0
17949,0
17950,0
17954,0
17956,0
17957,0
17958,0
17960,0
17961,0
17962,0
17965,0
17966,0
17967,0
17968,0
17974,0
17976,0
17977,0
17978,0
17980,0
17981,0
17983,0
17984,0
17986,0
17988,0
17989,0
17992,0
17994,0
17997,0
18000,0
18002,0
18005,0
18009,0
18010,0
18013,0
18014,0
18018,0
18024,0
18027,0
18030,0
18031,0
18034,0
18036,0
18037,0
18040,0
18041,0
18042,0
18051,0
18052,0
18053,0
18054,0
18055,0
18058,0
18061,0
18064,0
18065,0
18066,0
18067,0
18069,0
18075,0
18076,0
18077,0
18078,0
18080,0
18082,0
18083,0
18085,0
18092,0
18095,0
18096,0
18099,0
18100,0
18101,0
18105,0
18108,0
18109,0
18112,0
18113,0
18114,0
18117,0
18121,0
18122,0
18123,0
18124,0
18126,0
18127,0
18130,0
18133,0
18136,0
18138,0
18141,0
18142,0
18144,0
18146,0
18147,0
18148,0
18150,0
18151,0
18153,0
18154,0
18157,0
18158,0
18159,0
18160,0
18161,0
18164,0
18165,0
18167,0
18169,0
18171,0
18172,0
18174,0
18176,0
18177,0
18178,0
18179,0
18181,0
18185,0
18186,0
18187,0
18188,0
18189,0
18190,0
18193,0
18195,0
18196,0
18197,0
18198,0
18203,0
18204,0
18205,0
18206,0
18207,0
18209,0
18210,0
18211,0
18212,0
18213,0
18216,0
18218,0
18219,0
18222,0
18223,0
18224,0
18228,0
18229,0
18232,0
18233,0
18234,0
18238,0
18239,0
18242,0
18246,0
18247,0
18249,0
18252,0
18254,0
18255,0
18261,0
18262,0
18264,0
18266,0
18267,0
18268,0
18272,0
18277,0
18279,0
18283,0
18284,0
18286,0
18290,0
18291,0
18292,0
18294,0
18296,0
18297,0
18298,0
18300,0
18302,0
18303,0
18304,0
18305,0
18306,0
18308,0
18309,0
18311,0
18312,0
18313,0
18316,0
18322,0
18324,0
18326,0
18327,0
18329,0
18331,0
18332,0
18338,0
18341,0
18343,0
18344,0
18345,0
18346,0
18348,0
18349,0
18350,0
18351,0
18353,0
18354,0
18355,0
18356,0
18358,0
18360,0
18364,0
